Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-03-11,0.26913768468064003,0.7780625021839654,0.0,0.6381344705367051,0.26913768468064,0.5938212651247263,2021-03-11
2021-03-12,0.2696931317944699,0.779751435593398,0.0,0.6394497100439203,0.2696931317944698,0.593651724389703,2021-03-12
2021-03-13,0.2701491228325733,0.7809861041547762,0.0,0.6405326329145526,0.27014912283257325,0.5933968079343797,2021-03-13
2021-03-14,0.2705282614485245,0.7814520168194471,0.0,0.6414447993929964,0.27052826144852443,0.5927570628837817,2021-03-14
2021-03-15,0.27095662579892615,0.7821625336330703,0.0,0.642471536326285,0.27095662579892604,0.5921762862977458,2021-03-15
2021-03-16,0.27139774865601185,0.7833389631113646,0.0,0.6435195262010904,0.2713977486560118,0.591918533023255,2021-03-16
2021-03-17,0.27188267237069025,0.7847483489219945,0.0,0.6446691393364832,0.27188267237069025,0.5917242814352599,2021-03-17
2021-03-18,0.2724063739088337,0.7857151177011868,0.0,0.6459223300259358,0.27240637390883365,0.5910929928527806,2021-03-18
2021-03-19,0.2727890286486742,0.7866585908471456,0.0,0.6468330307842751,0.27278902864867416,0.5908128445333429,2021-03-19
2021-03-20,0.2732644085985102,0.7876137118097212,0.0,0.6479689638653578,0.2732644085985101,0.5903010675697626,2021-03-20
2021-03-21,0.27371236278200944,0.7879165550417574,0.0,0.6490518867359902,0.2737123627820094,0.5893676890576858,2021-03-21
2021-03-22,0.27418914918140114,0.7881029201076258,0.0,0.6502073627518015,0.2741891491814011,0.5882738083387988,2021-03-22
2021-03-23,0.27464956048953687,0.7893026452191535,0.0,0.6513017670965868,0.27464956048953687,0.5879905767592246,2021-03-23
2021-03-24,0.2751131865395142,0.7903742443478968,0.0,0.6524066757687885,0.27511318653951417,0.5876030562261012,2021-03-24
2021-03-25,0.275644221707484,0.7909449873621189,0.0,0.6536860051334403,0.2756442217074839,0.5866655239049701,2021-03-25
2021-03-26,0.2761739508865806,0.7916555041757422,0.0,0.6549592273309897,0.27617395088658053,0.5858391439165622,2021-03-26
2021-03-27,0.2764716158889821,0.7921563602902636,0.0,0.6556725444485729,0.276471615888982,0.585452192123094,2021-03-27
2021-03-28,0.27678836842106846,0.7923543731727486,0.0,0.6564386274899225,0.2767883684210684,0.5847894392081259,2021-03-28
2021-03-29,0.2772014627477222,0.7926106251383177,0.0,0.6574377600279073,0.2772014627477221,0.5839252703481896,2021-03-29
2021-03-30,0.27754142169747814,0.793064889986372,0.0,0.6582548989862347,0.2775414216974781,0.5833979888333434,2021-03-30
2021-03-31,0.27787565438832856,0.7934842113845758,0.0,0.6590588464636205,0.2778756543883285,0.5828600584632808,2021-03-31
2021-04-01,0.27825579761110525,0.7939617718658637,0.0,0.6599732115222212,0.27825579761110514,0.5822498604925244,2021-04-01
2021-04-02,0.27854522483753746,0.794509219246852,0.0,0.6606655199849714,0.2785452248375374,0.5819235818026591,2021-04-02
2021-04-03,0.27883123640076296,0.7946024017797862,0.0,0.6613590498811424,0.2788312364007629,0.5812670026159716,2021-04-03
2021-04-04,0.27902753657446955,0.794718879945954,0.0,0.6618339431950402,0.27902753657446944,0.58085616567056,2021-04-04
2021-04-05,0.2792521666606558,0.7949052450118225,0.0,0.6623762596337508,0.27925216666065567,0.5804261732021403,2021-04-05
2021-04-06,0.27944675900275895,0.7950799622610741,0.0,0.6628457786405983,0.2794467590027589,0.5800639898426339,2021-04-06
2021-04-07,0.2796782204153587,0.795545874925745,0.0,0.6633988436934095,0.2796782204153586,0.5798261042775865,2021-04-07
2021-04-08,0.2799279656721829,0.7960583788568832,0.0,0.6639953917759911,0.27992796567218287,0.5795770422101056,2021-04-08
2021-04-09,0.2793882908855137,0.7966524175043387,0.0,0.6626706250880958,0.2793882908855136,0.5813853061750471,2021-04-09
2021-04-10,0.27959242699245934,0.7970367954526923,0.0,0.6631589541696195,0.27959242699245923,0.5811549672515093,2021-04-10
2021-04-11,0.27972684338571385,0.7970717389025427,0.0,0.6634850768928982,0.2797268433857138,0.5808407878086534,2021-04-11
2021-04-12,0.28005052770489636,0.7972231605185608,0.0,0.6642689928621874,0.28005052770489625,0.5801352376768449,2021-04-12
2021-04-13,0.2802584813177789,0.7974328212176626,0.0,0.6647702691379684,0.28025848131777886,0.5797662450338432,2021-04-13
2021-04-14,0.2804648275597407,0.797828846982633,0.0,0.6652637282398581,0.2804648275597406,0.5795403803272063,2021-04-14
2021-04-15,0.28068292770156106,0.7981200423980525,0.0,0.6657879674639451,0.280682927701561,0.5792071763643285,2021-04-15
2021-04-16,0.2809064527202392,0.7984694768965556,0.0,0.666324176735553,0.2809064527202391,0.5789039793166388,2021-04-16
2021-04-17,0.2810970266350403,0.7988305592116757,0.0,0.6667800156880908,0.2810970266350402,0.578692676820916,2021-04-17
2021-04-18,0.2812472153554555,0.7989120939279931,0.0,0.6671435142740374,0.28124721535545544,0.5783755310176482,2021-04-18
